file,seed,episode,obj,object_width_m,head_scale,calibrate,sensors_only,result,picked,dropped,drop_phase,arm_hit,food_touch,touch_size,touch_speed,stop_size,near_vmax,vmax,amax,ahead,side,n_steps
s102_ep0002.json,102,2,mug,0.0492183538317056,1.000633746865998,True,True,ok food touched the face at a crawl,True,False,,,True,52.285353727443194,0.009941066319254045,,0.010180781498627623,0.1612877198865571,0.38317101951255733,24.050871071007723,6.482055634610339,560
s102_ep0003.json,102,3,mug,0.05004397579002075,1.0750596340032326,True,True,ok food touched the face at a crawl,True,False,,,True,53.90132022058422,0.00913348004233526,,0.011592399714559873,0.19474834977179384,0.42863813675415774,18.489245373674073,17.783378415627514,576
s102_ep0004.json,102,4,apple,0.056471964884825775,0.9712827861849187,True,True,ok food touched the face at a crawl,True,False,,,True,54.61344885273442,0.012064690744089166,,0.012922174552847889,0.20571521902059325,0.4260585555733662,0.0,12.269086715255195,477
s102_ep0005.json,102,5,apple,0.054336551621146256,1.0133135709506456,True,True,ok food touched the face at a crawl,True,False,,,True,55.333510239595846,0.012057154526572788,,0.012696284243596185,0.2128280511227993,0.3973580307980562,0.0,13.009110845535139,524
s102_ep0006.json,102,6,mug,0.055029120451686,0.9287479264348527,True,True,ok food touched the face at a crawl,True,False,,,True,45.4638080828215,0.010794547214272409,,0.012708257368830186,0.2154703255105964,0.48593124777395424,38.842612197612894,4.32444190865585,417
s102_ep0007.json,102,7,block,0.05564320529992733,0.992213197562513,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,131.00470510794278,389.85024685726427,73
s102_ep0008.json,102,8,mug,0.051706001118399486,0.9327178553257125,True,True,3 picked up but the lift stalled at 34 mm (needs 100),False,False,,,False,,,,0.0,0.0,0.0,301.42778957951094,316.6185482365277,422
s102_ep0009.json,102,9,mug,0.055111158241566864,0.9301600144292408,True,True,ok food touched the face at a crawl,True,False,,,True,47.37573047895251,0.010545729258386833,,0.012257596884976088,0.20564947640691877,0.4230352286411101,37.042056935487786,1.7997811030828537,487
s102_ep0010.json,102,10,mug,0.052976136598985334,1.037743129922165,True,True,ok food touched the face at a crawl,True,False,,,True,50.066776548817316,0.010240442191600406,,0.0124297500729752,0.22213561039491755,0.517707279841751,36.273314048147114,12.24522392708486,450
s102_ep0011.json,102,11,apple,0.049845912444817154,0.9977081140242898,True,True,ok food touched the face at a crawl,True,False,,,True,54.98005415119035,0.010964710214886327,,0.012705391304602192,0.20363676913176218,0.5626290833940907,0.0,7.661676495794811,506
s102_ep0012.json,102,12,apple,0.05120270671529365,1.03789651550336,True,True,ok food touched the face at a crawl,True,False,,,True,52.24170432555673,0.011565713849645495,,0.012872649964886603,0.21912071419977927,0.4214892204332244,0.0,17.376163451786756,511
s102_ep0013.json,102,13,block,0.03973643118222778,1.0278552244145942,True,True,ok food touched the face at a crawl,True,False,,,True,53.34991098228635,0.009631881544048862,,0.011711906156992248,0.18248492376685038,0.36004520596016587,9.30383909980638,3.7704302892953776,547
s102_ep0014.json,102,14,apple,0.05410475933613572,1.034759425524594,True,True,ok food touched the face at a crawl,True,False,,,True,57.68836486701592,0.010750930069029148,,0.011002764733012937,0.18798414313371622,0.37139200303538045,0.0,10.747585929334754,578
s102_ep0015.json,102,15,block,0.05547599202342941,1.0189966412114875,True,True,3 picked up but the lift stalled at 64 mm (needs 100),False,False,,,False,,,,0.0,0.0,0.0,9.871578953585113,278.21861908496544,51
s102_ep0016.json,102,16,mug,0.052168297193939416,1.020057695798199,True,True,ok food touched the face at a crawl,True,False,,,True,50.57929182096552,0.011724099427928151,,0.01177572111784309,0.1926986917047194,0.4040818012484049,30.950466638793323,16.33706111502598,488
s102_ep0017.json,102,17,block,0.023183577827831144,0.9624963181620539,True,True,3 never reached the face,True,False,,,False,,,,0.006275883645134784,0.10619137781569032,0.17629200985690857,40.871322030350015,12.883922595274623,800
s102_ep0018.json,102,18,apple,0.03443564297767852,1.0065824703006685,True,True,3 never reached the face,True,False,,,False,,,,0.007581436787081492,0.12338306126351115,0.23177650980137754,15.581258358174543,5.870103435548367,800
s102_ep0019.json,102,19,block,0.029303252022546213,0.9811036495011373,True,True,ok food touched the face at a crawl,True,False,,,True,53.59123933126298,0.0076961619928455115,,0.008604263506396644,0.1385071445030371,0.27752246373250344,5.869343923026087,1.5767134362928672,798
s102_ep0020.json,102,20,apple,0.030914132220176284,0.9845041745533069,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,140.26405048747762,358.50583281247856,252
s102_ep0021.json,102,21,block,0.04470341653769577,0.9726518778419904,True,True,ok food touched the face at a crawl,True,False,,,True,49.82393270399567,0.010400160962602574,,0.01093712350614839,0.18448726803340498,0.38585580633307426,24.725729415162405,5.641281623854099,482
s102_ep0022.json,102,22,block,0.049222295991078885,0.958663871589273,True,True,ok food touched the face at a crawl,True,False,,,True,47.29093291489706,0.01082274134882696,,0.011586702206956389,0.190661072662254,0.3917470389342832,30.08378998823273,2.6871438127563043,451
s102_ep0023.json,102,23,mug,0.0497604567590232,1.0464932707536683,True,True,ok food touched the face at a crawl,True,False,,,True,55.16716098760116,0.01219670150104867,,0.012487611839758859,0.1985178095465007,0.3852866540943186,18.69125246418945,9.365805774382443,482
s102_ep0024.json,102,24,mug,0.05300481997336486,1.0207899534497356,True,True,3 pinched but never left the table,False,False,,,False,,,,0.0,0.0,0.0,45.14836705275208,363.59114399855406,422
s103_ep0000.json,103,0,apple,0.03208119761327603,0.9452291737805225,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,200.00096444471745,358.8319686267957,252
s103_ep0001.json,103,1,block,0.02334815779288967,0.9355401793724722,True,True,3 never reached the face,True,False,,,False,,,,0.006251908937383664,0.10792553350734724,0.21370552054924744,32.05978772743279,0.7348343591695359,800
s103_ep0002.json,103,2,mug,0.05531012409525623,0.9594818007201377,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,277.81332963099726,397.8270576497525,132
s103_ep0003.json,103,3,apple,0.038174732467456424,1.0070765151861985,True,True,ok food touched the face at a crawl,True,False,,,True,52.08657196874991,0.0070973378924337775,,0.0084806230051639,0.1437246042023911,0.2825802008360517,0.0,7.06623499615475,736
s103_ep0004.json,103,4,mug,0.05106223345868935,0.9738679309232349,True,True,ok food touched the face at a crawl,True,False,,,True,54.0974862454429,0.012022633055244312,,0.012993650469514999,0.20390090055893018,0.44853987249365496,17.236087844429136,11.14599528513782,480
s103_ep0005.json,103,5,mug,0.04865803618197021,1.0736085526988604,True,True,ok food touched the face at a crawl,True,False,,,True,53.94091256380801,0.011330188431121928,,0.01327302742996134,0.21196811652262904,0.44215298036506784,17.654421672679593,16.253040970882115,505
s103_ep0006.json,103,6,mug,0.053807315543053416,1.0752735461317775,True,True,ok food touched the face at a crawl,True,False,,,True,51.38462178119449,0.01239336766770672,,0.012519363442480322,0.21275524190500592,0.4111241013724253,32.06737362868072,15.752159675978112,454
s103_ep0007.json,103,7,mug,0.05528681360580417,0.9858677726111551,True,True,ok food touched the face at a crawl,True,False,,,True,44.46200038800064,0.012092981409006616,,0.012529557344400205,0.21725699278837968,0.5163151367185328,35.503074544745466,6.5415070977963605,396
s103_ep0008.json,103,8,apple,0.05049924193955728,0.9269239597854309,True,True,ok food touched the face at a crawl,True,False,,,True,51.13692794029258,0.011586050973486554,,0.013316445717178486,0.21186406775490585,0.42206926676284945,0.0,9.011733603979591,476
s103_ep0009.json,103,9,block,0.02416432171043956,1.0157816161566688,True,True,3 never reached the face,True,False,,,False,,,,0.006956724088437336,0.11642555222467911,0.25602637006107665,33.935747364187044,13.535528430513873,800
s103_ep0010.json,103,10,mug,0.05616229249283088,1.0474321751382796,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,297.7069869413106,396.64622503789286,185
s103_ep0011.json,103,11,mug,0.0532345072859733,0.9954674856213392,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,329.9012093313686,341.58846295048306,201
s103_ep0012.json,103,12,apple,0.053673730617666,0.9418904341993207,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,119.47962893137503,354.48313842731676,252
s103_ep0013.json,103,13,block,0.026023405858291583,1.0660339434443582,True,True,3 never reached the face,True,False,,,False,,,,0.006186208084308393,0.11084198466949022,0.2711897210355809,48.12821698568202,1.4002626620038998,800
s103_ep0014.json,103,14,mug,0.04985034793903211,1.045177520022375,True,True,ok food touched the face at a crawl,True,False,,,True,51.12009167627902,0.011966865880478822,,0.012270372875720217,0.21875332267385286,0.5473212704831025,35.642009014609826,10.284136459113055,447
s103_ep0015.json,103,15,block,0.04639982476584083,0.9451736352234119,True,True,ok food touched the face at a crawl,True,False,,,True,50.732632714712565,0.010522818107134206,,0.012038362358586534,0.20352788236410663,0.47360785789060794,30.932126115350282,14.71029769798706,470
s103_ep0016.json,103,16,apple,0.05427246019009215,0.9535396415674093,True,True,ok food touched the face at a crawl,True,False,,,True,48.56348378917726,0.011599343664938633,,0.012467614344011094,0.19330477265223012,0.5344659920494509,12.62194158093537,4.345692146157535,428
s103_ep0017.json,103,17,mug,0.049937170764756095,0.9438575669626652,True,True,ok food touched the face at a crawl,True,False,,,True,49.18753762562956,0.011167999212735947,,0.01270443801390865,0.21411151449663585,0.47398525373370315,33.67789554123247,7.7054754115380675,402
s103_ep0018.json,103,18,block,0.029513983208918605,1.0113662451418932,True,True,3 never reached the face,True,False,,,False,,,,0.008001917487767444,0.12545580239209608,0.22941094371061785,8.051047564890956,3.5531159956701783,800
s103_ep0019.json,103,19,block,0.04540041143964387,1.07336751659087,True,True,3 picked up but the lift stalled at 97 mm (needs 100),False,False,,,False,,,,0.0,0.0,0.0,90.57803672628596,244.97885113612188,422
s103_ep0020.json,103,20,mug,0.04975088664416876,0.9741782963990322,True,True,ok food touched the face at a crawl,True,False,,,True,50.01614241489213,0.01016644139321085,,0.01261637502847824,0.21283487748485538,0.4314014521704379,34.005382464192465,3.116157260179056,433
s103_ep0021.json,103,21,apple,0.05225864736343444,1.0146421739134113,True,True,ok food touched the face at a crawl,True,False,,,True,54.48063646100882,0.009359409943101894,,0.010920450844850218,0.18903714105819538,0.3598814771113497,0.0,13.385358661058326,570
s103_ep0022.json,103,22,block,0.027675065040959065,0.994112204525113,True,True,3 never reached the face,True,False,,,False,,,,0.006231780084945974,0.10488635229258245,0.19541706978382248,28.36942313470514,3.7753694269057267,800
s103_ep0023.json,103,23,block,0.023919950781726578,0.9213554823815118,True,True,3 picked up but the lift stalled at 33 mm (needs 100),False,False,,,False,,,,0.0,0.0,0.0,92.61335710406794,333.1045777901941,422
s103_ep0024.json,103,24,mug,0.05288089921727094,0.9379117083832326,True,True,ok food touched the face at a crawl,True,False,,,True,49.97018680856598,0.012186467129100948,,0.012874033714921126,0.2161270776614845,0.5982581881719455,33.61006730425246,8.773339883687793,421
s104_ep0000.json,104,0,block,0.03917681696459433,1.0301529078732847,True,True,ok food touched the face at a crawl,True,False,,,True,50.60520714607031,0.008520106274005151,,0.008938225510478792,0.14923907697009897,0.23749121126194842,7.74173739165827,12.693114603107126,678
s104_ep0001.json,104,1,mug,0.05560982021498496,1.0627740770996688,True,True,ok food touched the face at a crawl,True,False,,,True,48.86199192434149,0.012085267396898795,,0.012729409894808584,0.2097909826091172,0.4643734086328711,34.324321917852785,6.055676767544746,434
s104_ep0002.json,104,2,mug,0.0516249701438238,1.033286660810554,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,164.27069697104642,482.8403755066439,119
s104_ep0003.json,104,3,mug,0.05675130202074323,1.076882815061202,True,True,3 picked up but the lift stalled at 97 mm (needs 100),False,False,,,False,,,,0.0,0.0,0.0,61.865993874653896,237.07688139138503,422
s104_ep0004.json,104,4,block,0.0522482839541063,1.05950479836472,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,211.47039512662036,412.8826093147264,252
s104_ep0005.json,104,5,block,0.04037116756954148,0.9385292618735345,True,True,ok food touched the face at a crawl,True,False,,,True,47.9808541146516,0.009385850618549034,,0.009815097033742328,0.15828700701492668,0.4415663940575378,26.87937853487739,3.186455314324588,509
s104_ep0006.json,104,6,block,0.027948980258800223,1.0306090738636287,True,True,3 never reached the face,True,False,,,False,,,,0.007795500301999861,0.1279297333414462,0.2630787319369792,9.504162009688951,3.0333547733660726,800
s104_ep0007.json,104,7,apple,0.0504092125059058,0.9470831316375641,True,True,ok food touched the face at a crawl,True,False,,,True,50.70315801339846,0.009147925041312652,,0.009774133564872277,0.16863395997512193,0.3388877560398802,4.724667996317489,7.165060464241895,571
s104_ep0008.json,104,8,mug,0.056428759460294686,1.063854634191001,True,True,ok food touched the face at a crawl,True,False,,,True,49.94490640815449,0.011008009728319607,,0.01265590040072876,0.20282315179716104,0.5923381854142276,39.203333510697156,10.643795158657632,457
s104_ep0009.json,104,9,apple,0.0495057897889613,0.9399404782794524,True,True,ok food touched the face at a crawl,True,False,,,True,52.041707399632095,0.011925048453458494,,0.012900929957725632,0.21713951431610973,0.38048757039311704,2.852309160959996,7.472450660048331,479
s104_ep0010.json,104,10,block,0.040962182856390764,1.0183152730431326,True,True,ok food touched the face at a crawl,True,False,,,True,53.58393397554528,0.008483694056300298,,0.009640050736467173,0.1513293864440693,0.32813010130994297,9.734539246137423,3.3203767344120325,618
s104_ep0011.json,104,11,apple,0.049835759078343034,1.0165663500414324,True,True,ok food touched the face at a crawl,True,False,,,True,52.671231915201,0.011082935844707683,,0.012477413377937042,0.19595764815329647,0.3966440138193201,0.0,8.99902635076698,552
s104_ep0012.json,104,12,mug,0.05119498420077958,1.070468489655581,True,True,ok food touched the face at a crawl,True,False,,,True,55.8691468044079,0.011340767894866781,,0.0121723508343914,0.18947177529147655,0.4130592772741246,17.75641815421554,16.15276603360644,574
s104_ep0013.json,104,13,block,0.027821171995446915,0.9931876716226404,True,True,3 never reached the face,True,False,,,False,,,,0.006325231798504166,0.1084192554862684,0.2225394764241109,31.732305802958695,5.65647293902646,800
s104_ep0014.json,104,14,apple,0.03211318737904777,0.9613345193854895,True,True,ok food touched the face at a crawl,True,False,,,True,51.666927877021735,0.007997671545987909,,0.009836047004383562,0.15314963473351628,0.29990921809763776,16.19946673989587,4.035034150774206,625
s104_ep0015.json,104,15,apple,0.05662328776200368,0.9557358480186237,True,True,ok food touched the face at a crawl,True,False,,,True,49.94238645807598,0.011507667435850074,,0.01260976808615072,0.2156130620432794,0.445118744726057,13.38789498992303,4.577647679005866,482
s104_ep0016.json,104,16,block,0.04590025992067059,1.035330539803639,True,True,ok food touched the face at a crawl,True,False,,,True,51.7770368439473,0.01200353134167209,,0.012304206779528303,0.1987011015057789,0.45410391754908047,21.594727064144006,8.376303403338815,485
s104_ep0017.json,104,17,apple,0.051305961712142974,1.0250568479053834,True,True,ok food touched the face at a crawl,True,False,,,True,55.906100477836006,0.010314847028385298,,0.012205674573325954,0.21346165001576675,0.5635648103401599,0.0,9.914873355625256,570
s104_ep0018.json,104,18,mug,0.04944016916439064,0.9406578488279677,True,True,ok food touched the face at a crawl,True,False,,,True,49.36201767559978,0.010192027322530765,,0.012581691212769575,0.21332252553680614,0.433345964977738,41.521293153875874,1.620217280073676,385
s104_ep0019.json,104,19,apple,0.050487823374042645,1.010550490601124,True,True,ok food touched the face at a crawl,True,False,,,True,54.79146038121606,0.01174165398614843,,0.013086962090382894,0.2086394903681357,0.42957255692673146,0.0,12.558903653746839,588
s104_ep0020.json,104,20,apple,0.049648680643058905,0.9363082024274068,True,True,ok food touched the face at a crawl,True,False,,,True,52.45951012734283,0.011409499641008443,,0.013049206705966277,0.22034839879901902,0.43576442122051834,5.369499273412033,6.752004530505095,448
s104_ep0021.json,104,21,block,0.02611523314591408,1.0011656719442925,True,True,3 never reached the face,True,False,,,False,,,,0.0064985803834758495,0.10229619426869152,0.1856257421284585,32.963082601293294,9.988636646441597,800
s104_ep0022.json,104,22,block,0.05321215968424893,0.979095925629039,True,True,3 picked up but the lift stalled at 133 mm (needs 100),False,False,,,False,,,,0.0,0.0,0.0,204.19758599561368,271.13294224111326,252
s104_ep0023.json,104,23,apple,0.05385630207015492,0.9517101732135997,True,True,ok food touched the face at a crawl,True,False,,,True,50.42312159971011,0.011578941626366577,,0.013141108474796999,0.21998234749533133,0.5923823891619205,10.241629903347754,5.813638130043111,504
s104_ep0024.json,104,24,mug,0.05078955712039851,0.9437986656806202,True,True,ok food touched the face at a crawl,True,False,,,True,50.285757924543496,0.010412659123892934,,0.012651325327172553,0.20447259190435443,0.4712941934043706,36.34610932085039,6.8557771297481995,394
s105_ep0000.json,105,0,mug,0.05069765092560666,1.0727792066519592,True,True,ok food touched the face at a crawl,True,False,,,True,54.72341932428493,0.010258925607264718,,0.012371089547851712,0.2034801144621283,0.39984374890631785,16.811031544518947,13.70613953164946,527
s105_ep0001.json,105,1,mug,0.048036004257696184,1.0365491514497442,True,True,ok food touched the face at a crawl,True,False,,,True,51.75252479511738,0.010019667105311032,,0.011144809311461355,0.1831511118112777,0.5145092504244615,32.94765176183272,8.158612616842918,521
s105_ep0002.json,105,2,apple,0.05217379420867381,0.925011507633526,True,True,ok food touched the face at a crawl,True,False,,,True,48.05541359743998,0.01031090448615522,,0.01147229695016262,0.19572828871718687,0.4701337669076668,11.998084809758412,4.301089184296953,472
s105_ep0003.json,105,3,mug,0.05003499139970489,0.9725989301651253,True,True,3 picked up but the lift stalled at 49 mm (needs 100),False,False,,,False,,,,0.0,0.0,0.0,221.05294080045007,343.9641763138999,48
s105_ep0004.json,105,4,apple,0.029830935556402923,1.0218131506198407,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,190.29302967687056,356.1024740403917,252
s105_ep0005.json,105,5,block,0.025961770544102314,0.9536191757804486,True,True,ok food touched the face at a crawl,True,False,,,True,48.580499669623585,0.00628079434305849,,0.006554972024216356,0.11512149323963307,0.2838812274964016,23.300467521556566,1.873502948654706,790
s105_ep0006.json,105,6,block,0.05349485625566859,1.0250076231846443,True,True,3 picked up but the lift stalled at 54 mm (needs 100),False,False,,,False,,,,0.0,0.0,0.0,225.011426266896,398.2027330137296,50
s105_ep0007.json,105,7,mug,0.05045071602609872,0.9815502493441027,True,True,ok food touched the face at a crawl,True,False,,,True,52.338897136152596,0.009678074539974232,,0.010905952099467897,0.1626540485077234,0.3475306386624273,27.18447992955848,9.431175143812348,570
s105_ep0008.json,105,8,apple,0.03169862710886344,1.0333006208459605,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,93.83018347706026,357.657428857784,252
s105_ep0009.json,105,9,apple,0.03072978517020839,1.01386945207419,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,162.34816072548887,360.8886484253735,252
s105_ep0010.json,105,10,apple,0.03225970692188023,0.9966815370560864,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,185.10787695706384,356.3126685804327,252
s105_ep0011.json,105,11,apple,0.05295469741586376,1.0138187763862803,True,True,ok food touched the face at a crawl,True,False,,,True,54.867947371118035,0.009508303904907037,,0.011409042398367611,0.19905152469721243,0.528586127885356,0.0,9.140571333999402,566
s105_ep0012.json,105,12,apple,0.036207765442738495,1.068455618157752,True,True,3 never reached the face,True,False,,,False,,,,0.0101132796642159,0.16888797021985028,0.33772458687262447,11.891920796507982,18.731554614891287,800
s105_ep0013.json,105,13,mug,0.051127008856990785,1.0193583645585012,True,True,ok food touched the face at a crawl,True,False,,,True,49.95552774424845,0.01188613014710742,,0.01270316515013604,0.22518656601779022,0.5891929557821842,37.317810790005765,9.481310886978905,425
s105_ep0014.json,105,14,mug,0.05600612757914479,0.9289144903751205,True,True,ok food touched the face at a crawl,True,False,,,True,47.65790937373947,0.011389350053773768,,0.012941399408054976,0.20282793830438786,0.38132648878954173,39.15118521312961,9.653216210153868,469
s105_ep0015.json,105,15,apple,0.05205953257541977,1.0262111825748648,True,True,3 no seated pinch,False,False,,,False,,,,0.0,0.0,0.0,13.317661404537919,344.8816367668998,124
s105_ep0016.json,105,16,block,0.025487544819578458,0.965898432330259,True,True,3 never reached the face,True,False,,,False,,,,0.0063517618134905415,0.10754970306719558,0.196586589375858,30.157468370323418,13.451247684406907,800
s105_ep0017.json,105,17,block,0.055897082646109736,0.9978120639091356,True,True,3 picked up but the lift stalled at 69 mm (needs 100),False,False,,,False,,,,0.0,0.0,0.0,274.9489564667585,277.067993872626,196
s105_ep0018.json,105,18,apple,0.05304743292527074,1.0205705408373704,True,True,ok food touched the face at a crawl,True,False,,,True,54.23568892559971,0.011179644632977959,,0.012859322265834102,0.21760708462271985,0.4250283881261058,0.0,9.716367508385263,501
s105_ep0019.json,105,19,apple,0.05094981635019764,1.038066717933133,True,True,ok food touched the face at a crawl,True,False,,,True,54.282502364729744,0.012614866432033803,,0.012926121961758208,0.21121954212593136,0.43694927871165173,0.0,12.852041915716196,501
s105_ep0020.json,105,20,block,0.04336943705749451,1.0615955227393739,True,True,ok food touched the face at a crawl,True,False,,,True,57.01309313018439,0.010832852943652929,,0.012049016297941988,0.20019966120987695,0.40114027759443566,9.780024359290598,9.559804066481497,515
